x_m,y_m,hit_count
-1.854905208,-0.511163411,8
-1.867266789,-0.461902688,1
-1.853379503,-0.433444030,2
-1.850334843,-0.356753027,2
-1.857289276,-0.087308868,1
-1.879337807,0.539782891,1
-1.860126840,0.577056581,11
-1.846942163,0.637536191,1
-1.849920498,0.645595929,1
-1.873844044,4.550646690,9
-1.861698403,4.581784452,93
-1.854902463,4.614057475,36
-1.864464326,4.663411128,18
-1.857490706,4.703306970,315
-1.846403106,4.722599208,4
-1.867295742,4.981445043,5
-1.866314056,5.019953388,11
-1.861183820,5.348231988,3
-1.856698088,5.378261645,14
-1.861436529,5.948903783,7
-1.864883224,5.987240735,54
-1.858097688,6.018767182,118
-1.855583381,6.056710833,62
-1.857430697,6.099613400,6
-1.857582271,6.149653219,2
-1.860586315,6.169071936,12
-1.863111946,6.222227233,12
-1.861700446,6.261381584,28
-1.856610938,6.299819299,20
-1.845676895,6.328236408,4
-1.809105115,-0.549111079,60
-1.821614226,-0.504379473,9
-1.828063806,-0.478870447,1
-1.824300369,-0.411113915,1
-1.817666215,-0.364637870,1
-1.812270033,0.102686143,1
-1.808759953,0.555877773,42
-1.816768107,0.577098222,14
-1.822234251,0.605002294,3
-1.836125089,0.655634912,1
-1.827827423,4.584904718,17
-1.819777142,4.619502113,104
-1.813998674,4.654210178,24
-1.830871770,4.713835939,112
-1.811229382,4.732869333,142
-1.808988184,5.028296707,1
-1.809632771,5.052830960,2
-1.818792154,5.418542637,5
-1.803296878,5.463772224,1
-1.835784835,5.951456955,1
-1.821897310,5.980282606,6
-1.826018932,6.028351587,67
-1.817212553,6.057321319,103
-1.814971021,6.097856356,61
-1.805489668,6.130037137,4
-1.828810503,6.176402809,4
-1.813503309,6.222899376,13
-1.822627840,6.264401723,10
-1.823211434,6.301021655,19
-1.814432752,6.338843135,21
-1.812145683,6.374617325,12
-1.791229067,-0.544306620,35
-1.775606303,-0.504750581,9
-1.773031857,-0.463892338,3
-1.792514979,0.551196394,28
-1.785433128,0.575591799,25
-1.768859454,0.618458582,2
-1.787399176,4.631023467,43
-1.776610508,4.655962911,95
-1.778429726,4.698267528,14
-1.787105985,4.742981317,220
-1.763753978,4.763302956,25
-1.796366963,5.037311090,1
-1.790241703,5.067055340,9
-1.790529776,5.086770027,4
-1.778556321,5.423607246,7
-1.768189825,5.444144748,4
-1.792124692,5.996409764,3
-1.782487087,6.025697625,6
-1.783677879,6.063912432,76
-1.779240895,6.099442085,80
-1.776296152,6.134761811,40
-1.770332795,6.178071968,6
-1.793401248,6.220760124,4
-1.777341022,6.273196656,9
-1.780455802,6.295934365,7
-1.777848381,6.341708673,15
-1.782956297,6.379901594,22
-1.771682528,6.417315710,16
-1.766632740,6.449300518,4
-1.726655750,-0.562363189,18
-1.728235541,-0.547263468,21
-1.739755114,-0.512574819,5
-1.740302914,-0.459126751,7
-1.721161017,-0.411945973,1
-1.742756485,-0.394908996,1
-1.746321549,-0.115405215,1
-1.732537387,0.573530525,25
-1.755858950,4.633338585,1
-1.746667275,4.667971235,64
-1.733465476,4.694180150,81
-1.744972908,4.745961667,18
-1.739222820,4.770734804,264
-1.731341952,5.099029483,7
-1.734702472,5.128107901,10
-1.758477478,5.418711409,1
-1.736368757,5.468848900,10
-1.739251963,5.494979587,5
-1.755736541,6.074974312,3
-1.744105895,6.102748020,81
-1.740352525,6.138396186,84
-1.734347780,6.173877549,45
-1.727932575,6.209485235,1
-1.754205128,6.264011672,3
-1.744809223,6.306536949,4
-1.738198586,6.332695720,16
-1.746027341,6.385159163,11
-1.744123333,6.421975586,18
-1.736773131,6.456004818,21
-1.726334761,6.500586481,3
-1.729150324,6.535529766,1
-1.716944069,-0.560705817,5
-1.709342896,-0.552071522,53
-1.701032188,-0.506104234,8
-1.693432767,-0.471983184,7
-1.681897679,-0.322173218,1
-1.690819532,-0.302448739,1
-1.718849913,-0.084411842,1
-1.706630514,0.557120654,42
-1.705799684,0.572459515,46
-1.705516080,0.600528481,1
-1.681492275,0.644674404,1
-1.703112250,4.707385727,96
-1.691753541,4.730591073,54
-1.710838072,4.780420454,56
-1.698809370,4.804047079,1
-1.697257109,5.141334350,4
-1.690813317,5.175261515,8
-1.715969225,5.455133966,1
-1.699965213,5.504035993,11
-1.698506470,5.532416305,4
-1.712113275,6.110830786,12
-1.701419370,6.141662132,68
-1.700216270,6.181813688,66
-1.693504942,6.213687725,38
-1.699516110,6.258348902,2
-1.698271333,6.294330564,5
-1.703547769,6.336924130,5
-1.701002470,6.384696012,9
-1.709018191,6.411755696,8
-1.707047717,6.465368705,18
-1.701072070,6.501715722,26
-1.692194662,6.530286635,12
-1.687329080,6.573229461,1
-1.668968598,-0.534095753,6
-1.663107618,-0.511369098,6
-1.668677341,-0.467807187,3
-1.667983048,-0.402155568,1
-1.652254239,-0.159337438,1
-1.667069155,0.022693542,1
-1.657314311,0.582027015,14
-1.675344569,4.715246552,3
-1.660681957,4.746064614,111
-1.651497542,4.769707913,30
-1.664764413,4.810734455,4
-1.670872033,5.140055620,1
-1.663180352,5.175058397,4
-1.664043134,5.513394105,2
-1.666854523,5.532896094,10
-1.650767212,5.573848533,4
-1.668571357,6.150048307,22
-1.660209495,6.179140247,69
-1.660990284,6.222184623,74
-1.651874724,6.253686878,42
-1.651835639,6.331989017,3
-1.660125052,6.382003681,13
-1.661788693,6.421714080,5
-1.659913829,6.456872188,11
-1.662227078,6.509810409,8
-1.659599621,6.538282501,25
-1.644923950,6.577071703,10
-1.664321053,6.610357321,6
-1.617583342,-0.530345959,6
-1.630428206,-0.507775896,4
-1.608044162,-0.392662699,1
-1.631678922,-0.205595451,1
-1.620184803,0.586915527,14
-1.605197803,0.603997422,3
-1.632317110,4.754319033,14
-1.620286246,4.780613485,131
-1.611032254,4.810098875,24
-1.603937066,4.870929683,2
-1.630622360,5.187614874,4
-1.613903209,5.223752648,7
-1.604934095,5.245874847,2
-1.635085962,5.548434083,4
-1.621831688,5.577044114,16
-1.626526504,6.188546048,39
-1.618582610,6.215844964,65
-1.622072085,6.261515553,68
-1.612320743,6.291491957,32
-1.623021442,6.377603527,6
-1.617386865,6.427440158,16
-1.616379188,6.460897221,9
-1.619239919,6.504183043,14
-1.617120866,6.539817738,4
-1.620629058,6.580984696,40
-1.616613645,6.613659647,15
-1.610742903,6.648153608,4
-1.573026699,-0.538877157,74
-1.583485221,-0.505698119,7
-1.576128943,-0.464210039,5
-1.590827913,-0.405427324,2
-1.596962424,0.034745130,1
-1.571122517,0.545297828,65
-1.574302049,0.580906614,8
-1.582288568,0.615918998,5
-1.590546476,4.792571557,30
-1.577188780,4.817909624,121
-1.565712737,4.847537806,10
-1.586972376,5.231764214,4
-1.564878045,5.262241705,8
-1.570157687,5.280798023,1
-1.590496966,5.584922660,6
-1.570789900,5.621885473,12
-1.570162155,5.652181445,2
-1.586081035,6.227768099,59
-1.577409434,6.257108797,54
-1.581053900,6.300572769,73
-1.573542153,6.331683331,29
-1.583748508,6.417394969,5
-1.578958500,6.470045994,13
-1.579802471,6.501357666,7
-1.580953713,6.543287168,4
-1.585496884,6.579712662,10
-1.577463494,6.623906187,22
-1.575153431,6.661204707,22
-1.563089204,6.682540375,2
-1.550643149,-0.531583434,29
-1.542835257,-0.510698121,6
-1.548813259,-0.477902298,1
-1.540367886,-0.410460361,2
-1.544511446,-0.276608594,1
-1.543318704,-0.183931778,1
-1.543597512,-0.155373941,1
-1.546237637,0.053875784,1
-1.549458506,0.543609388,24
-1.541021134,0.578413306,11
-1.547816120,4.830630273,60
-1.535218414,4.855657869,106
-1.536317376,4.892568680,6
-1.547327553,4.942812110,1
-1.556689655,5.260333809,5
-1.536897786,5.297231557,10
-1.559402620,5.598351721,1
-1.544027478,5.622242582,13
-1.536381225,5.652228661,22
-1.524932424,5.685868454,2
-1.552431403,6.236352294,1
-1.543981394,6.264609693,66
-1.536650619,6.299954485,31
-1.541575528,6.342039380,75
-1.530926737,6.371638705,21
-1.532131311,6.457621699,4
-1.543826770,6.512436746,12
-1.549003019,6.543002830,5
-1.537670887,6.582404097,6
-1.550083005,6.628627591,9
-1.538974978,6.660575495,30
-1.534976568,6.697222093,24
-1.533453351,6.727855905,4
-1.499919200,-0.542804859,94
-1.492642405,-0.509882199,6
-1.505681845,-0.445048947,1
-1.499061640,0.549740887,78
-1.499500390,0.576040795,20
-1.507079440,4.866475046,99
-1.492037788,4.894482792,83
-1.499477969,4.931050166,3
-1.500982061,5.302633364,8
-1.495868069,5.328043410,10
-1.519729416,5.628867321,1
-1.502664486,5.665986081,29
-1.496042001,5.690706535,20
-1.496805250,6.152198325,108
-1.485735086,6.165096862,57
-1.514481362,6.275621264,6
-1.501315504,6.302117249,67
-1.498891247,6.340080811,34
-1.501174796,6.380276698,82
-1.491045394,6.409892277,22
-1.502997968,6.471386528,2
-1.507572916,6.501371003,3
-1.496187872,6.550552133,12
-1.500157771,6.576507605,8
-1.499912331,6.616564252,4
-1.508650427,6.655591968,9
-1.499501364,6.705197718,23
-1.501920498,6.733421625,20
-1.497239048,6.790263983,2
-1.480460756,6.806099750,1
-1.465056912,-0.531687331,7
-1.453045733,-0.505163463,12
-1.450547060,-0.456627815,1
-1.460917504,-0.377833813,1
-1.470142577,-0.358681131,1
-1.443285222,-0.277369492,1
-1.468945609,0.546614335,3
-1.464291002,0.578751302,13
-1.465323787,0.612476330,1
-1.475417446,4.876544154,3
-1.462755776,4.904473911,117
-1.453072204,4.932262405,61
-1.452716082,4.978277835,2
-1.464607698,5.043324119,1
-1.462219074,5.347187018,13
-1.447876448,5.378091182,3
-1.461634956,5.704029104,29
-1.450950508,5.737601235,44
-1.456670564,5.785218428,15
-1.458134612,5.811077028,7
-1.469328470,6.172601893,10
-1.474017467,6.313919731,11
-1.459697257,6.338962050,65
-1.461384326,6.384551734,34
-1.459944671,6.417623845,79
-1.451665914,6.450445915,23
-1.466274305,6.498379054,4
-1.460567980,6.541339384,5
-1.460815699,6.583783335,15
-1.458341938,6.624101852,8
-1.455395562,6.662646994,6
-1.459759703,6.704341484,11
-1.462991698,6.746785223,21
-1.459438685,6.776186638,20
-1.472591777,6.802418343,1
-1.423258796,-0.528662614,6
-1.416429973,-0.506073126,12
-1.435957041,-0.452808098,1
-1.431604480,-0.287550151,1
-1.428310067,-0.267308565,1
-1.430542702,0.559023713,3
-1.412456140,0.573263845,11
-1.422818544,0.605005384,2
-1.433107514,4.912837636,12
-1.422596526,4.943339739,128
-1.412700572,4.971092465,50
-1.414419790,5.016725442,2
-1.439532342,5.340044083,1
-1.428772173,5.379990341,11
-1.406741253,5.414218722,3
-1.435243391,5.713944286,2
-1.429626936,5.744175956,39
-1.417376518,5.784439104,28
-1.426288350,5.812214270,23
-1.421654855,6.188260511,157
-1.410762580,6.202910553,15
-1.429978251,6.350009959,21
-1.419499212,6.376971102,56
-1.422761380,6.425448227,56
-1.418074885,6.459260843,72
-1.412442274,6.490326091,15
-1.420017783,6.540605198,2
-1.420449736,6.582536094,4
-1.424062437,6.624309411,16
-1.417419950,6.658751896,8
-1.424731623,6.708478686,9
-1.419518427,6.744409133,10
-1.425352654,6.777464946,28
-1.419952471,6.808398712,12
-1.418235193,6.854122213,4
-1.380201443,-0.526667904,3
-1.386006305,-0.507166754,10
-1.371125553,-0.441538273,1
-1.372573346,-0.034539564,1
-1.381477227,0.578234522,11
-1.380845068,0.609481361,1
-1.388777414,4.953847909,15
-1.377005983,4.976647492,288
-1.369488345,5.010176929,37
-1.364303204,5.055521962,3
-1.379636789,5.110781392,6
-1.370221755,5.123478030,3
-1.387683350,5.393057519,3
-1.380138280,5.417551489,23
-1.369351179,5.449366183,12
-1.363734518,5.548001169,1
-1.395922603,5.752531797,1
-1.385083341,5.776139411,9
-1.372139618,5.802860496,1
-1.382463799,6.221115272,5
-1.371993210,6.247324208,2
-1.395255385,6.358069563,2
-1.389846095,6.391106768,20
-1.376182484,6.416210531,50
-1.383962704,6.464790278,54
-1.378024412,6.498071256,81
-1.368955979,6.528852335,19
-1.382189128,6.589069166,4
-1.371398063,6.618572075,4
-1.388117767,6.661418940,11
-1.379640574,6.694939757,13
-1.377741946,6.738852405,9
-1.376872984,6.774233908,10
-1.384493927,6.817126801,35
-1.381033956,6.850520296,17
-1.367664299,6.892081922,1
-1.344006926,-0.528613869,9
-1.329507523,-0.506520353,5
-1.339680593,-0.452294389,2
-1.345166240,-0.333000499,1
-1.322780438,-0.198415058,1
-1.322248566,-0.015021970,1
-1.335177884,0.557315561,2
-1.341417447,0.578091749,13
-1.351941202,4.984328851,67
-1.334651096,5.013118282,236
-1.332876955,5.048039544,17
-1.336984135,5.114945948,1
-1.352342662,5.138782230,2
-1.350312750,5.397750497,1
-1.342884761,5.432049420,8
-1.337692212,5.459958536,30
-1.326840506,5.489088171,7
-1.340557066,5.547621175,18
-1.347275796,5.567185624,3
-1.334060245,5.787708462,10
-1.337699093,5.819626008,15
-1.327318882,5.847726999,2
-1.350846173,6.227902197,1
-1.351392129,6.294957761,4
-1.351429764,6.335174824,4
-1.355148870,6.378958664,1
-1.344972310,6.425712961,39
-1.336600288,6.454438292,27
-1.343925790,6.503301414,50
-1.337073022,6.538971338,78
-1.329664274,6.570677579,14
-1.349786240,6.618671918,3
-1.349210830,6.660152687,6
-1.348004522,6.702389852,9
-1.333702614,6.733667744,16
-1.335920907,6.782223091,12
-1.347564411,6.818850886,12
-1.337801677,6.861992713,35
-1.335445101,6.893797892,11
-1.302642935,-0.527416795,8
-1.305493772,-0.507497045,7
-1.311464535,-0.462738937,3
-1.282622569,-0.335427727,1
-1.295654199,-0.213386601,1
-1.297555372,0.557329247,2
-1.295345750,0.579947183,9
-1.308910254,5.017944649,150
-1.298387897,5.055935633,129
-1.292325564,5.089509468,19
-1.300090389,5.156744974,2
-1.319128242,5.171183217,1
-1.311288709,5.468690970,10
-1.297854900,5.501021653,33
-1.294569257,5.537398003,37
-1.298915910,5.574409721,14
-1.288975947,5.747389973,6
-1.286676521,5.764249927,2
-1.309935413,5.825302683,5
-1.299296768,5.853874629,14
-1.287846375,5.888467629,3
-1.297184327,6.275458137,47
-1.287737596,6.285423943,97
-1.283377359,6.334603585,3
-1.290150401,6.391152351,2
-1.288120567,6.424816237,2
-1.303250506,6.463697584,48
-1.298140606,6.498528094,23
-1.302503951,6.544789210,61
-1.296844537,6.577579598,69
-1.291338240,6.615087516,15
-1.301474608,6.666645257,2
-1.294179283,6.697027182,6
-1.300312993,6.751715110,14
-1.294059399,6.782240654,8
-1.296697130,6.822949955,11
-1.308404887,6.862061337,16
-1.299617282,6.902979417,41
-1.298578662,6.926577510,6
-1.288131515,6.973538315,2
-1.257085340,-0.529025427,10
-1.257613309,-0.506873234,4
-1.242943733,-0.426292196,1
-1.242632045,-0.342189119,1
-1.240204422,-0.103012782,1
-1.257267775,0.554178063,3
-1.257396714,0.577245594,7
-1.276356936,5.027147248,2
-1.267053517,5.067248895,96
-1.255238461,5.095431610,112
-1.248158369,5.127433599,17
-1.262230964,5.225923720,2
-1.240762260,5.247390254,1
-1.277278961,5.475532376,2
-1.268090038,5.507350610,13
-1.266337614,5.536422153,41
-1.272609417,5.574769815,3
-1.275786637,5.739540122,1
-1.269941648,5.867870457,11
-1.257343123,5.897518355,16
-1.245796374,5.927596229,3
-1.274210505,6.296790037,34
-1.278502340,6.370543471,2
-1.276844429,6.470586609,4
-1.261003672,6.504276366,36
-1.259073632,6.537628796,23
-1.262576791,6.583416424,63
-1.258524424,6.614459218,68
-1.246924381,6.652192028,12
-1.256145409,6.701896424,3
-1.260934786,6.746447902,3
-1.261179582,6.783723922,16
-1.255081767,6.815379385,13
-1.256741267,6.854936936,7
-1.263268462,6.904373600,14
-1.260217095,6.936688568,30
-1.252464466,6.971160822,12
-1.220991229,-0.527084811,10
-1.218967516,-0.506794487,2
-1.215334597,-0.208402924,1
-1.203338436,-0.083821599,1
-1.233121360,0.010796779,1
-1.223032564,0.553579609,2
-1.220512434,0.574081748,10
-1.210343987,5.055641057,101
-1.222643867,5.104755198,118
-1.214676025,5.136796120,88
-1.214092128,5.169793205,12
-1.215466932,5.218105291,2
-1.235906729,5.515552483,2
-1.215902704,5.545690460,14
-1.207284296,5.568711618,6
-1.217673319,5.746433987,8
-1.213550474,5.769753836,11
-1.224629135,5.909778403,19
-1.221777200,5.933448672,34
-1.208268273,6.315704053,27
-1.203444355,6.323204905,39
-1.231518643,6.507520209,10
-1.216927437,6.540628346,38
-1.226124341,6.578510364,13
-1.222892735,6.624288959,78
-1.214849185,6.657338553,65
-1.206764451,6.688683800,8
-1.226147780,6.739557375,5
-1.217629587,6.777848457,3
-1.224729731,6.822197906,13
-1.219197711,6.852968104,16
-1.223100684,6.903460378,8
-1.220305197,6.942425400,28
-1.216730549,6.973121347,28
-1.210645955,7.017182890,7
-1.183149061,-0.528849853,15
-1.181485344,-0.507764247,3
-1.160706064,-0.258277168,1
-1.193427442,-0.234008502,1
-1.169112969,-0.166193625,4
-1.169936846,-0.150520695,6
-1.171664870,0.551768758,4
-1.182693500,0.577578525,10
-1.192145319,5.058764149,82
-1.185231496,5.106968114,18
-1.180083193,5.141872768,128
-1.175880055,5.176906765,92
-1.175168106,5.208586721,5
-1.169249628,5.304123622,3
-1.162096897,5.334145689,1
-1.199997426,5.516506640,1
-1.194175364,5.544317799,4
-1.180247143,5.577338383,7
-1.171407417,5.601325686,2
-1.177090574,5.909737812,7
-1.182280543,5.941877232,15
-1.181629027,5.965958428,6
-1.199146368,6.317068022,1
-1.192740927,6.331441014,108
-1.175736752,6.381569325,3
-1.162604658,6.428621473,1
-1.171241851,6.473147573,1
-1.174089639,6.502306015,2
-1.188400400,6.547649579,14
-1.177731246,6.575827131,25
-1.181664070,6.621828339,17
-1.183183906,6.661929873,70
-1.177276741,6.696113060,65
-1.169048861,6.724261871,9
-1.189960804,6.783687280,4
-1.180128392,6.823475984,7
-1.183366322,6.863524998,18
-1.173977160,6.895870769,12
-1.181622952,6.946270883,4
-1.183924523,6.978595819,22
-1.175920446,7.015411225,25
-1.170269179,7.052782321,2
-1.145391115,-0.533014482,17
-1.137818259,-0.495199809,2
-1.137153945,-0.272852020,1
-1.139435594,-0.178866684,7
-1.143624329,-0.151417462,3
-1.141519065,-0.058441191,1
-1.147597300,0.029118968,1
-1.150153797,0.551036922,1
-1.143087420,0.574214668,11
-1.138066086,5.097251243,167
-1.150487501,5.149650308,23
-1.140329198,5.179716691,136
-1.136348810,5.217978183,66
-1.128880099,5.254323065,5
-1.145663373,5.315134023,5
-1.141383323,5.333324086,3
-1.121372384,5.391742630,1
-1.126412610,5.507061104,2
-1.140562167,5.543161329,6
-1.151898211,5.589282454,6
-1.138599339,5.620383092,15
-1.132995682,5.862740501,8
-1.142471200,5.908329293,9
-1.154107819,5.936416203,3
-1.149219932,5.963599123,1
-1.135574863,6.369150997,2
-1.156787567,6.420317863,1
-1.153956548,6.462447759,3
-1.152817652,6.554927486,2
-1.145476483,6.588321889,19
-1.138219022,6.612491317,24
-1.147565430,6.662699807,19
-1.141510748,6.702440098,75
-1.135849911,6.737306763,61
-1.126803094,6.769795830,13
-1.154103536,6.829336904,4
-1.142254626,6.858143478,6
-1.142966908,6.898637135,18
-1.141223199,6.942487134,8
-1.142661064,6.980136464,14
-1.140508048,7.015465479,46
-1.132231953,7.055899406,17
-1.126223610,7.081989139,2
-1.100017884,-0.529591235,7
-1.105469638,-0.504516148,3
-1.112933158,-0.391624531,1
-1.088877372,-0.308521719,1
